StudentID,Name,SectionID,Scheme
S4276,FSCNQ,SEC33,A
S4277,EMCFM,SEC33,A
S4278,ZBKUQ,SEC33,A
S4279,NZSMP,SEC33,A
S4280,PSUUJ,SEC33,A
S4281,LYLTR,SEC33,A
S4282,BHCOG,SEC33,A
S4283,SGWRB,SEC33,A
S4284,XPKJS,SEC33,A
S4285,GSNJM,SEC33,A
S4286,KZEGL,SEC33,A
S4287,TCTHA,SEC33,A
S4288,FMQSI,SEC33,A
S4289,RWBJB,SEC33,A
S4290,EPTIZ,SEC33,A
S4291,NNTKJ,SEC33,A
S4292,UGLZA,SEC33,A
S4293,BEABS,SEC33,A
S4294,DHPKR,SEC33,A
S4295,SCPWT,SEC33,A
S4296,ESWJJ,SEC33,A
S4297,GLHEE,SEC33,A
S4298,FNDZU,SEC33,A
S4299,KWFPH,SEC33,A
S4300,PCLOB,SEC34,A
S4301,CPBSZ,SEC34,A
S4302,GYYOY,SEC34,A
S4303,PCXAF,SEC34,A
S4304,XMGKT,SEC34,A
S4305,RJVHO,SEC34,A
S4306,EJHHP,SEC34,A
S4307,FDVQG,SEC34,A
S4308,MRFMQ,SEC34,A
S4309,YRGXC,SEC34,A
S4310,BEKCS,SEC34,A
S4311,NALTA,SEC34,A
S4312,HZSKE,SEC34,A
S4313,POLBB,SEC34,A
S4314,KYUWZ,SEC34,A
S4315,XTOKP,SEC34,A
S4316,YTKIX,SEC34,A
S4317,WFOSJ,SEC34,A
S4318,DPIUL,SEC34,A
S4319,JOUID,SEC34,A
S4320,NEDOS,SEC34,A
S4321,SCHHJ,SEC34,A
S4322,CPMTG,SEC34,A
S4323,VHBTN,SEC34,A
S4324,IVTBT,SEC34,A
S4325,MUMRU,SEC34,A
S4326,OJUPE,SEC34,A
S4327,RADPA,SEC34,A
S4328,PDUSW,SEC34,A
S4329,BLEJL,SEC34,A
S4330,VTXPP,SEC34,A
S4331,UZCNU,SEC34,A
S4332,JSESD,SEC34,A
S4333,UMGUK,SEC34,A
S4334,GEFHZ,SEC34,A
S4335,ICWOY,SEC34,A
S4336,JDVZX,SEC34,A
S4337,ZXFAA,SEC34,A
S4338,OQLVE,SEC34,A
S4339,BWGXU,SEC34,A
S4340,XGSPQ,SEC34,A
S4341,SQRXD,SEC34,A
S4342,NEUKI,SEC34,A
S4343,YYQJP,SEC34,A
S4344,GJISB,SEC34,A
S4345,SIVXU,SEC34,A
S4346,TPEWH,SEC34,A
S4347,DJOET,SEC34,A
S4348,TUBRZ,SEC34,A
S4349,DUILX,SEC34,A
S4350,IHETL,SEC34,A
S4351,SMUXC,SEC34,A
S4352,FGQEX,SEC34,A
S4353,ZZWWG,SEC34,A
S4354,GGIOJ,SEC34,A
S4355,OLEKZ,SEC34,A
S4356,ZFIHS,SEC34,A
S4357,PTZYT,SEC34,A
S4358,RFCZL,SEC34,A
S4359,PDQBL,SEC34,A
S4360,JFCMW,SEC34,A
S4361,AMVGH,SEC34,A
S4362,CCTIP,SEC34,A
S4363,GDMIV,SEC34,A
S4364,EITAU,SEC34,A
S4365,FUSOJ,SEC34,A
S4366,KXDTI,SEC34,A
S4367,LNOJV,SEC34,A
S4368,BAUPV,SEC34,A
S4369,EYJUM,SEC34,A
S4370,CMHGW,SEC34,A
S4371,LUHVR,SEC34,A
S4372,NJXBU,SEC34,A
S4373,BPCTF,SEC34,A
S4374,YJKHE,SEC34,A
S4375,VDNGV,SEC34,A
S4376,AMZIM,SEC34,A
S4377,BBGIJ,SEC34,A
S4378,XKFZZ,SEC34,A
S4379,WLTAX,SEC34,A
S4380,QFJIS,SEC34,A
S4381,YLPBY,SEC34,A
S4382,OUWNN,SEC34,A
S4383,PMTVP,SEC34,A
S4384,RYGHX,SEC34,A
S4385,IOFUY,SEC34,A
S4386,FIPTN,SEC34,A
S4387,YDXHW,SEC34,A
S4388,LRZEU,SEC34,A
S4389,PAUTM,SEC34,A
S4390,HGPYB,SEC34,A
S4391,KKLMI,SEC34,A
S4392,MHHGI,SEC34,A
S4393,BTWEW,SEC34,A
S4394,RTKJF,SEC34,A
S4395,COUJK,SEC34,A
S4396,JINSG,SEC34,A
S4397,FHLQI,SEC34,A
S4398,WXHUT,SEC34,A
S4399,EBOJN,SEC34,A
S4400,IODQL,SEC35,A
S4401,BZRCM,SEC35,A
S4402,MYTGA,SEC35,A
S4403,ZNSDY,SEC35,A
S4404,OUEXP,SEC35,A
S4405,YGEYX,SEC35,A
S4406,EJNQW,SEC35,A
S4407,BPRQI,SEC35,A
S4408,OORMO,SEC35,A
S4409,DBFCI,SEC35,A
S4410,OWODV,SEC35,A
S4411,RYFOY,SEC35,A
S4412,QHTTO,SEC35,A
S4413,RKQWQ,SEC35,A
S4414,MPMYD,SEC35,A
S4415,CGEEN,SEC35,A
S4416,HZAWT,SEC35,A
S4417,NZJDF,SEC35,A
S4418,URWXC,SEC35,A
S4419,EGLGA,SEC35,A
S4420,SDBKS,SEC35,A
S4421,HAGBO,SEC35,A
S4422,LQYGE,SEC35,A
S4423,TJNGE,SEC35,A
S4424,CVOID,SEC35,A
S4425,RMBVT,SEC35,A
S4426,DHJXL,SEC35,A
S4427,RBYCT,SEC35,A
S4428,CQRWW,SEC35,A
S4429,SUGUB,SEC35,A
S4430,NVSMH,SEC35,A
S4431,TSCLX,SEC35,A
S4432,VRWGS,SEC35,A
S4433,RICON,SEC35,A
S4434,LVJNS,SEC35,A
S4435,MILVJ,SEC35,A
S4436,PPSOW,SEC35,A
S4437,LKYMI,SEC35,A
S4438,OIBVA,SEC35,A
S4439,XCSCF,SEC35,A
S4440,BZYLY,SEC35,A
S4441,AFAOZ,SEC35,A
S4442,TORHT,SEC35,A
S4443,JREVK,SEC35,A
S4444,DGVSP,SEC35,A
S4445,NGQZS,SEC35,A
S4446,EFAZS,SEC35,A
S4447,WFDWN,SEC35,A
S4448,KVNRL,SEC35,A
S4449,YKMXP,SEC35,A
S4450,TDIMU,SEC35,A
S4451,TISGG,SEC35,A
S4452,VRUPN,SEC35,A
S4453,ABXJK,SEC35,A
S4454,MILUH,SEC35,A
S4455,XDTDJ,SEC35,A
S4456,VLNGO,SEC35,A
S4457,GFYSG,SEC35,A
S4458,XZYOY,SEC35,A
S4459,DNPWR,SEC35,A
S4460,XMFAN,SEC35,A
S4461,DPHTS,SEC35,A
S4462,VIJJX,SEC35,A
S4463,RHMLZ,SEC35,A
S4464,EBCCV,SEC35,A
S4465,IKFNB,SEC35,A
S4466,FKQQZ,SEC35,A
S4467,MAPUX,SEC35,A
S4468,PVGWP,SEC35,A
S4469,IVTEV,SEC35,A
S4470,VRHGX,SEC35,A
S4471,HSNVK,SEC35,A
S4472,XZSYQ,SEC35,A
S4473,UDAMF,SEC35,A
S4474,RKFGS,SEC35,A
S4475,LJQNG,SEC35,A
S4476,CMMQD,SEC35,A
S4477,QBHRS,SEC35,A
S4478,KAKYQ,SEC35,A
S4479,LXZTW,SEC35,A
S4480,JBVNA,SEC35,A
S4481,VWUUA,SEC35,A
S4482,JSYQN,SEC35,A
S4483,TOHOK,SEC35,A
S4484,CVETV,SEC35,A
S4485,RZVJH,SEC35,A
S4486,HURCS,SEC35,A
S4487,XODKN,SEC35,A
S4488,QNYOD,SEC35,A
S4489,MBZYE,SEC35,A
S4490,RXPRP,SEC35,A
S4491,ZZJWG,SEC35,A
S4492,PTDXV,SEC35,A
S4493,BUWTB,SEC35,A
S4494,UHUWG,SEC35,A
S4495,LNPOK,SEC35,A
S4496,VUOPW,SEC35,A
S4497,WPCEB,SEC35,A
S4498,PQYRM,SEC35,A
S4499,KGLJK,SEC35,A
S4500,LKHOD,SEC36,A
S4501,VQGHF,SEC36,A
S4502,XTJVZ,SEC36,A
S4503,VYNTH,SEC36,A
S4504,LJIUP,SEC36,A
S4505,VARWC,SEC36,A
S4506,UNGPG,SEC36,A
S4507,JYCAU,SEC36,A
S4508,VYCIZ,SEC36,A
S4509,LDICY,SEC36,A
S4510,WBATY,SEC36,A
S4511,OOJKF,SEC36,A
S4512,YISYV,SEC36,A
S4513,HVSIJ,SEC36,A
S4514,ELHYC,SEC36,A
S4515,FGWBH,SEC36,A
S4516,QOCAB,SEC36,A
S4517,JCUTT,SEC36,A
S4518,SMPVT,SEC36,A
S4519,OSMQX,SEC36,A
S4520,GSRVW,SEC36,A
S4521,IWSKJ,SEC36,A
S4522,UQTAI,SEC36,A
S4523,QFNNN,SEC36,A
S4524,ACRTT,SEC36,A
S4525,WOHBQ,SEC36,A
S4526,ACFJX,SEC36,A
S4527,QHCSC,SEC36,A
S4528,ZYPUY,SEC36,A
S4529,AVJEX,SEC36,A
S4530,WAGDV,SEC36,A
S4531,WMQKV,SEC36,A
S4532,DXADJ,SEC36,A
S4533,UVCQS,SEC36,A
S4534,LJRKK,SEC36,A
S4535,RZUKL,SEC36,A
S4536,JZHSC,SEC36,A
S4537,RKCIT,SEC36,A
S4538,IWRAQ,SEC36,A
S4539,WTBMG,SEC36,A
S4540,MWGRJ,SEC36,A
S4541,SHQJE,SEC36,A
S4542,VAWXL,SEC36,A
S4543,CDDIM,SEC36,A
S4544,SLXPY,SEC36,A
S4545,LFGSL,SEC36,A
S4546,WORRN,SEC36,A
S4547,TMGRX,SEC36,A
S4548,STXWN,SEC36,A
S4549,DTAWB,SEC36,A
S4550,WLFTN,SEC36,A
S4551,FEHET,SEC36,A
S4552,BRGHF,SEC36,A
S4553,AONGJ,SEC36,A
S4554,QWQLG,SEC36,A
S4555,OOYZK,SEC36,A
S4556,RBHKJ,SEC36,A
S4557,ZGGUX,SEC36,A
S4558,IPSZD,SEC36,A
S4559,WTHMU,SEC36,A
S4560,FXJMB,SEC36,A
S4561,JHDHL,SEC36,A
S4562,EHDEV,SEC36,A
S4563,UBXSX,SEC36,A
S4564,SCZHU,SEC36,A
S4565,KKWZY,SEC36,A
S4566,MXVFL,SEC36,A
S4567,HATTJ,SEC36,A
S4568,YJIAZ,SEC36,A
S4569,EEJPN,SEC36,A
S4570,WBGYS,SEC36,A
S4571,LYDZH,SEC36,A
S4572,PDEJD,SEC36,A
S4573,YLPLN,SEC36,A
S4574,LBWYG,SEC36,A
S4575,KHGIM,SEC36,A
S4576,ZCJVD,SEC36,A
S4577,RDBZT,SEC36,A
S4578,VIZAT,SEC36,A
S4579,LKEAL,SEC36,A
S4580,APVPU,SEC36,A
S4581,QMZWO,SEC36,A
S4582,KFYEZ,SEC36,A
S4583,HZBCL,SEC36,A
S4584,PBLFJ,SEC36,A
S4585,CFEVP,SEC36,A
S4586,FOYIU,SEC36,A
S4587,BCNHU,SEC36,A
S4588,OUBLB,SEC36,A
S4589,QXJGP,SEC36,A
S4590,SZXOF,SEC36,A
S4591,JCXRN,SEC36,A
S4592,QCRIS,SEC36,A
S4593,TFAIF,SEC36,A
S4594,XKJPW,SEC36,A
S4595,QXZIY,SEC36,A
S4596,RCGVM,SEC36,A
S4597,THGJB,SEC36,A
S4598,KWHCV,SEC36,A
S4599,YDQLL,SEC36,A
S4600,TCVBM,SEC37,B
S4601,OBQCE,SEC37,B
S4602,DWYAX,SEC37,B
S4603,QLWJD,SEC37,B
S4604,WHZDE,SEC37,B
S4605,ZUEIW,SEC37,B
S4606,JRVVM,SEC37,B
S4607,VQJXW,SEC37,B
S4608,BUYXL,SEC37,B
S4609,AMIAV,SEC37,B
S4610,NGCQY,SEC37,B
S4611,QEOEJ,SEC37,B
S4612,ORGZP,SEC37,B
S4613,ZVUFX,SEC37,B
S4614,JYCNS,SEC37,B
S4615,PSRXP,SEC37,B
S4616,GGQUI,SEC37,B
S4617,BWIIB,SEC37,B
S4618,DZKAS,SEC37,B
S4619,ITTSO,SEC37,B
S4620,UVIFU,SEC37,B
S4621,ESGOS,SEC37,B
S4622,DPTBZ,SEC37,B
S4623,XXNIH,SEC37,B
S4624,TZHCL,SEC37,B
S4625,ILSVX,SEC37,B
S4626,EHMOC,SEC37,B
S4627,QZYHL,SEC37,B
S4628,PIRGO,SEC37,B
S4629,JOIGW,SEC37,B
S4630,TDTZJ,SEC37,B
S4631,ADGVR,SEC37,B
S4632,TLENM,SEC37,B
S4633,RAICU,SEC37,B
S4634,VCHQA,SEC37,B
S4635,NIICL,SEC37,B
S4636,DOYCO,SEC37,B
S4637,HTWJM,SEC37,B
S4638,MMOGD,SEC37,B
S4639,IOXSQ,SEC37,B
S4640,GPSSK,SEC37,B
S4641,RLACF,SEC37,B
S4642,UZJGQ,SEC37,B
S4643,SQRHL,SEC37,B
S4644,DGUEF,SEC37,B
S4645,YKIJD,SEC37,B
S4646,QZUKW,SEC37,B
S4647,AAVCZ,SEC37,B
S4648,SYNTS,SEC37,B
S4649,DVOVD,SEC37,B
S4650,VEMOM,SEC37,B
S4651,FNEBO,SEC37,B
S4652,XNERE,SEC37,B
S4653,FKUNZ,SEC37,B
S4654,IANOF,SEC37,B
S4655,UNNCU,SEC37,B
S4656,CUQLA,SEC37,B
S4657,XOALW,SEC37,B
S4658,QIXLH,SEC37,B
S4659,TILPY,SEC37,B
S4660,ZZNSE,SEC37,B
S4661,BAOXZ,SEC37,B
S4662,XAENI,SEC37,B
S4663,CSIHQ,SEC37,B
S4664,PFWZJ,SEC37,B
S4665,ZYVVF,SEC37,B
S4666,MOUBQ,SEC37,B
S4667,OLCEK,SEC37,B
S4668,OTUNC,SEC37,B
S4669,HDOPE,SEC37,B
S4670,QORLJ,SEC37,B
S4671,EMHFP,SEC37,B
S4672,QRAZG,SEC37,B
S4673,HQERL,SEC37,B
S4674,TYWSP,SEC37,B
S4675,PVISC,SEC37,B
S4676,ZMZHB,SEC37,B
S4677,VUJGP,SEC37,B
S4678,FIESL,SEC37,B
S4679,SKLDL,SEC37,B
S4680,FFEEN,SEC37,B
S4681,BEFSE,SEC37,B
S4682,YOVLU,SEC37,B
S4683,IUYAY,SEC37,B
S4684,XYKXK,SEC37,B
S4685,MHIUV,SEC37,B
S4686,SHIXG,SEC37,B
S4687,BQYEH,SEC37,B
S4688,TQWDM,SEC37,B
S4689,WOYSK,SEC37,B
S4690,OMJGG,SEC37,B
S4691,WLDBM,SEC37,B
S4692,HFANA,SEC37,B
S4693,KCSCK,SEC37,B
S4694,CIECH,SEC37,B
S4695,BSGGC,SEC37,B
S4696,NZAEH,SEC37,B
S4697,JIOCZ,SEC37,B
S4698,JYVUM,SEC37,B
S4699,ZOBMT,SEC37,B
S4700,ALFQZ,SEC38,B
S4701,CEHZV,SEC38,B
S4702,FZPMV,SEC38,B
S4703,LVKKN,SEC38,B
S4704,VDYRT,SEC38,B
S4705,RYPJX,SEC38,B
S4706,PONGC,SEC38,B
S4707,ZPJXB,SEC38,B
S4708,AOHTQ,SEC38,B
S4709,USXTB,SEC38,B
S4710,DMNLD,SEC38,B
S4711,RCLFY,SEC38,B
S4712,DOIBW,SEC38,B
S4713,EHQCF,SEC38,B
S4714,BZUKC,SEC38,B
S4715,PGJLQ,SEC38,B
S4716,EQYYP,SEC38,B
S4717,AAOSK,SEC38,B
S4718,LGUGO,SEC38,B
S4719,FSOFA,SEC38,B
S4720,SYTYF,SEC38,B
S4721,WKEYG,SEC38,B
S4722,AZSPT,SEC38,B
S4723,GPKBV,SEC38,B
S4724,OLRWJ,SEC38,B
S4725,PMZCS,SEC38,B
S4726,HRUXZ,SEC38,B
S4727,BITCW,SEC38,B
S4728,QVMAA,SEC38,B
S4729,RLNXJ,SEC38,B
S4730,QIOFS,SEC38,B
S4731,XEKZX,SEC38,B
S4732,QMXIC,SEC38,B
S4733,TJFRH,SEC38,B
S4734,SOQBF,SEC38,B
S4735,BVSEU,SEC38,B
S4736,TYIAO,SEC38,B
S4737,VAYEJ,SEC38,B
S4738,DQVGJ,SEC38,B
S4739,YDVVZ,SEC38,B
S4740,RRKCI,SEC38,B
S4741,NWLFQ,SEC38,B
S4742,TPVEQ,SEC38,B
S4743,TDWWF,SEC38,B
S4744,IPLEP,SEC38,B
S4745,TWOFC,SEC38,B
S4746,BDVWT,SEC38,B
S4747,RNACH,SEC38,B
S4748,KUEDE,SEC38,B
S4749,EISSP,SEC38,B
S4750,JXCSX,SEC38,B
S4751,HQNGO,SEC38,B
S4752,NFKNS,SEC38,B
S4753,EKXGQ,SEC38,B
S4754,VPLTG,SEC38,B
S4755,FGZWK,SEC38,B
S4756,QUOKE,SEC38,B
S4757,SMOAK,SEC38,B
S4758,FNCLP,SEC38,B
S4759,PZUIH,SEC38,B
S4760,HQVFR,SEC38,B
S4761,RJNFH,SEC38,B
S4762,ZNHGW,SEC38,B
S4763,OYGSR,SEC38,B
S4764,CKETZ,SEC38,B
S4765,JZZED,SEC38,B
S4766,WNRJQ,SEC38,B
S4767,KNNQS,SEC38,B
S4768,UQPVJ,SEC38,B
S4769,REDUF,SEC38,B
S4770,MOJVX,SEC38,B
S4771,ILHOJ,SEC38,B
S4772,PUVPD,SEC38,B
S4773,CZCZK,SEC38,B
S4774,QVSZZ,SEC38,B
S4775,XVZGK,SEC38,B
S4776,WWRIY,SEC38,B
S4777,YYZVG,SEC38,B
S4778,WTDHT,SEC38,B
S4779,BGWJD,SEC38,B
S4780,DWFCY,SEC38,B
S4781,QQQVS,SEC38,B
S4782,RLJCX,SEC38,B
S4783,EGZMP,SEC38,B
S4784,WXQFX,SEC38,B
S4785,LNKDH,SEC38,B
S4786,BASHI,SEC38,B
S4787,TZEHY,SEC38,B
S4788,PBIOR,SEC38,B
S4789,NEKNV,SEC38,B
S4790,XWAED,SEC38,B
S4791,CRSDX,SEC38,B
S4792,QIBLU,SEC38,B
S4793,IHYWK,SEC38,B
S4794,PQOSM,SEC38,B
S4795,VDNNI,SEC38,B
S4796,JGBMZ,SEC38,B
S4797,NSKJH,SEC38,B
S4798,LNPAA,SEC38,B
S4799,CHWKM,SEC38,B
S4800,ELFVC,SEC39,B
S4801,ACLAI,SEC39,B
S4802,UNRAU,SEC39,B
S4803,LVJFR,SEC39,B
S4804,ROJWY,SEC39,B
S4805,XCUFO,SEC39,B
S4806,GKDCG,SEC39,B
S4807,HENLZ,SEC39,B
S4808,PVILE,SEC39,B
S4809,MOKTG,SEC39,B
S4810,IJAZL,SEC39,B
S4811,GCDFT,SEC39,B
S4812,ULAEV,SEC39,B
S4813,RRPZX,SEC39,B
S4814,VIFWI,SEC39,B
S4815,SPXXA,SEC39,B
S4816,KJULR,SEC39,B
S4817,SLCUK,SEC39,B
S4818,WTSKV,SEC39,B
S4819,KSSTH,SEC39,B
S4820,ZFCBW,SEC39,B
S4821,YAHLR,SEC39,B
S4822,QVGOB,SEC39,B
S4823,ZNELL,SEC39,B
S4824,SWJLH,SEC39,B
S4825,IWIZY,SEC39,B
S4826,DSPKO,SEC39,B
S4827,FFLAN,SEC39,B
S4828,YZBUF,SEC39,B
S4829,JSOMC,SEC39,B
S4830,SPDTL,SEC39,B
S4831,GSFCA,SEC39,B
S4832,VEGYA,SEC39,B
S4833,KQFTX,SEC39,B
S4834,EZTJS,SEC39,B
S4835,RIHXB,SEC39,B
S4836,DEWPD,SEC39,B
S4837,HPVBJ,SEC39,B
S4838,GIGBO,SEC39,B
S4839,DUFJW,SEC39,B
S4840,JHNPO,SEC39,B
S4841,RWPAV,SEC39,B
S4842,YGGUW,SEC39,B
S4843,KMYZQ,SEC39,B
S4844,WLWFI,SEC39,B
S4845,YOTSZ,SEC39,B
S4846,NAFTH,SEC39,B
S4847,BXXRB,SEC39,B
S4848,NHWFG,SEC39,B
S4849,UJCWC,SEC39,B
S4850,BHYDI,SEC39,B
S4851,MWYEY,SEC39,B
S4852,KZFNM,SEC39,B
S4853,YVNSR,SEC39,B
S4854,XFOJN,SEC39,B
S4855,QEUTI,SEC39,B
S4856,PPTSK,SEC39,B
S4857,LMKSP,SEC39,B
S4858,NKURF,SEC39,B
S4859,MYORD,SEC39,B
S4860,QBRHX,SEC39,B
S4861,CWXNN,SEC39,B
S4862,RWRZD,SEC39,B
S4863,WQEBO,SEC39,B
S4864,LGGVH,SEC39,B
S4865,FSQZZ,SEC39,B
S4866,JGDVC,SEC39,B
S4867,ZODTP,SEC39,B
S4868,OVKSM,SEC39,B
S4869,KFEEH,SEC39,B
S4870,XILXM,SEC39,B
S4871,XKZIR,SEC39,B
S4872,MIIDZ,SEC39,B
S4873,BOBSW,SEC39,B
S4874,XDKRT,SEC39,B
S4875,NHGRN,SEC39,B
S4876,SLWRM,SEC39,B
S4877,RCZCI,SEC39,B
S4878,FSTHE,SEC39,B
S4879,XHFUF,SEC39,B
S4880,SYKMO,SEC39,B
S4881,XFKNE,SEC39,B
S4882,VMTKA,SEC39,B
S4883,NMTSP,SEC39,B
S4884,PPDZG,SEC39,B
S4885,PYLLQ,SEC39,B
S4886,BKPIY,SEC39,B
S4887,SCQZI,SEC39,B
S4888,XFZLM,SEC39,B
S4889,NXRKE,SEC39,B
S4890,BYMKT,SEC39,B
S4891,ZAZVL,SEC39,B
S4892,HKNAR,SEC39,B
S4893,MJNXK,SEC39,B
S4894,WOQYF,SEC39,B
S4895,QVCHD,SEC39,B
S4896,SXHMS,SEC39,B
S4897,BFULI,SEC39,B
S4898,FUBGF,SEC39,B
S4899,ERDYJ,SEC39,B
S4900,RCVQY,SEC40,B
S4901,ZZPFF,SEC40,B
S4902,NDCAH,SEC40,B
S4903,XYHDJ,SEC40,B
S4904,CRRJH,SEC40,B
S4905,STEMK,SEC40,B
S4906,WYDJL,SEC40,B
S4907,XPMPM,SEC40,B
S4908,OYIQJ,SEC40,B
S4909,LKMTU,SEC40,B
S4910,BDHYD,SEC40,B
S4911,FFWAM,SEC40,B
S4912,PWPJD,SEC40,B
S4913,HRNEV,SEC40,B
S4914,HAOMH,SEC40,B
S4915,NCKRU,SEC40,B
S4916,JJDPD,SEC40,B
S4917,EUTBA,SEC40,B
S4918,YSURG,SEC40,B
S4919,SFJWU,SEC40,B
S4920,INOFZ,SEC40,B
S4921,SQHNA,SEC40,B
S4922,VKMCC,SEC40,B
S4923,GROGL,SEC40,B
S4924,MRETO,SEC40,B
S4925,HYFFB,SEC40,B
S4926,YIBFL,SEC40,B
S4927,NWQSD,SEC40,B
S4928,DNCDN,SEC40,B
S4929,PNJQB,SEC40,B
S4930,ZBNON,SEC40,B
S4931,ZNZHS,SEC40,B
S4932,PWFSK,SEC40,B
S4933,TNTQH,SEC40,B
S4934,AJGUR,SEC40,B
S4935,TJRBQ,SEC40,B
S4936,OFJYH,SEC40,B
S4937,MYCDV,SEC40,B
S4938,WNPIT,SEC40,B
S4939,TCMHF,SEC40,B
S4940,GUFCO,SEC40,B
S4941,JSURT,SEC40,B
S4942,EGRMV,SEC40,B
S4943,TOWHF,SEC40,B
S4944,QXSTU,SEC40,B
S4945,RUQLQ,SEC40,B
S4946,NFYIM,SEC40,B
S4947,WWOSK,SEC40,B
S4948,PAZYM,SEC40,B
S4949,WQXWE,SEC40,B
S4950,VISUL,SEC40,B
S4951,RDLWD,SEC40,B
S4952,JATQC,SEC40,B
S4953,TFJQZ,SEC40,B
S4954,YOOND,SEC40,B
S4955,DMNOU,SEC40,B
S4956,YIOQX,SEC40,B
S4957,LEKOB,SEC40,B
S4958,OZGJX,SEC40,B
S4959,CIESF,SEC40,B
S4960,SPXND,SEC40,B
S4961,XCKUV,SEC40,B
S4962,UHOLK,SEC40,B
S4963,NCLLR,SEC40,B
S4964,SVUCD,SEC40,B
S4965,AWZPT,SEC40,B
S4966,XKYCV,SEC40,B
S4967,RFQSA,SEC40,B
S4968,PIDVO,SEC40,B
S4969,XMGPT,SEC40,B
S4970,TIRVT,SEC40,B
S4971,JXYDH,SEC40,B
S4972,DIAGA,SEC40,B
S4973,XLZZL,SEC40,B
S4974,LQDRM,SEC40,B
S4975,MCDRZ,SEC40,B
S4976,LETQK,SEC40,B
S4977,GBHUF,SEC40,B
S4978,RFAUN,SEC40,B
S4979,AQXLQ,SEC40,B
S4980,RGCJB,SEC40,B
S4981,GLVVE,SEC40,B
S4982,FUQWI,SEC40,B
S4983,FVDCQ,SEC40,B
S4984,XPHAR,SEC40,B
S4985,JECFS,SEC40,B
S4986,QQNMR,SEC40,B
S4987,ZLPYI,SEC40,B
S4988,SVJFQ,SEC40,B
S4989,YNPAF,SEC40,B
S4990,KUUSU,SEC40,B
S4991,DWERM,SEC40,B
S4992,IHZOE,SEC40,B
S4993,EEMXG,SEC40,B
S4994,ADTYQ,SEC40,B
S4995,LKZFA,SEC40,B
S4996,MQJOM,SEC40,B
S4997,QRNHD,SEC40,B
S4998,WSEQI,SEC40,B
S4999,ZMOSY,SEC40,B
S5000,TVDMF,SEC41,B
S5001,KEFRU,SEC41,B
S5002,ZYZRK,SEC41,B
S5003,WLZPI,SEC41,B
S5004,XQWZQ,SEC41,B
S5005,USXVR,SEC41,B
S5006,XRXII,SEC41,B
S5007,WCIWC,SEC41,B
S5008,TCIJG,SEC41,B
S5009,BXWQY,SEC41,B
S5010,SZVCC,SEC41,B
S5011,AWCGH,SEC41,B
S5012,LNVGY,SEC41,B
S5013,DIQCK,SEC41,B
S5014,KZDEK,SEC41,B
S5015,CMQTM,SEC41,B
S5016,RDAZG,SEC41,B
S5017,GIXKN,SEC41,B
S5018,YQHGA,SEC41,B
S5019,KQFYG,SEC41,B
S5020,GKESY,SEC41,B
S5021,WSZMV,SEC41,B
S5022,WJTAG,SEC41,B
S5023,EAFCM,SEC41,B
S5024,DADWM,SEC41,B
S5025,AXKYC,SEC41,B
S5026,NKXMW,SEC41,B
S5027,ZTGBQ,SEC41,B
S5028,QCNCX,SEC41,B
S5029,RJZDQ,SEC41,B
S5030,HLGEM,SEC41,B
S5031,GAITX,SEC41,B
S5032,IBUDQ,SEC41,B
S5033,UXILA,SEC41,B
S5034,UXLSL,SEC41,B
S5035,TBBTB,SEC41,B
S5036,PCQFS,SEC41,B
S5037,QAFVV,SEC41,B
S5038,KPAHJ,SEC41,B
S5039,MJMTC,SEC41,B
S5040,EYIIY,SEC41,B
S5041,EUTTM,SEC41,B
S5042,WBAQV,SEC41,B
S5043,IBUAN,SEC41,B
S5044,WOLWP,SEC41,B
S5045,YYSJD,SEC41,B
S5046,COTUN,SEC41,B
S5047,UIPGX,SEC41,B
S5048,OJSAY,SEC41,B
S5049,XNKCI,SEC41,B
S5050,CFQNT,SEC41,B
S5051,JCWNZ,SEC41,B
S5052,ALSWG,SEC41,B
S5053,SKWYZ,SEC41,B
S5054,UMMWC,SEC41,B
S5055,ZLSSH,SEC41,B
S5056,PBGHZ,SEC41,B
S5057,ZQUBN,SEC41,B
S5058,KCDQY,SEC41,B
S5059,RVFIC,SEC41,B
S5060,SQMOS,SEC41,B
S5061,BAXCZ,SEC41,B
S5062,FFGUG,SEC41,B
S5063,KCPUB,SEC41,B
S5064,BICVP,SEC41,B
S5065,CUQPV,SEC41,B
S5066,JTHCJ,SEC41,B
S5067,JLERM,SEC41,B
S5068,QNSSB,SEC41,B
S5069,UZVUF,SEC41,B
S5070,SPHOO,SEC41,B
S5071,QWYVV,SEC41,B
S5072,KQVAJ,SEC41,B
S5073,JKCHD,SEC41,B
S5074,DPQXF,SEC41,B
S5075,KLZAF,SEC41,B
S5076,LVMZB,SEC41,B
S5077,ILMYI,SEC41,B
S5078,KNMDK,SEC41,B
S5079,XZQAC,SEC41,B
S5080,FJWAX,SEC41,B
S5081,NMIEO,SEC41,B
S5082,EXKXY,SEC41,B
S5083,QNFMD,SEC41,B
S5084,RZEWP,SEC41,B
S5085,ZRATB,SEC41,B
S5086,CSWNU,SEC41,B
S5087,YNCUD,SEC41,B
S5088,TGVGM,SEC41,B
S5089,TIXOP,SEC41,B
S5090,AVQXR,SEC41,B
S5091,ZXDAX,SEC41,B
S5092,OIKLA,SEC41,B
S5093,PYBHK,SEC41,B
S5094,KPIYC,SEC41,B
S5095,QZSXO,SEC41,B
